225,225,10084,12
226,226,10094,9
227,227,10098,3
229,229,10107,1
230,230,10112,1
231,231,10115,3
232,232,10125,9
233,233,10127,12
234,234,10128,12
235,235,10133,12
236,236,10134,12
237,237,10138,12
238,238,10155,1
239,239,10158,1
241,241,10171,1
242,242,10172,12
243,243,10177,1
244,244,10181,12
245,245,10183,12
246,246,10187,9
247,247,10192,13
248,248,10194,12
249,249,10229,9
250,250,10332,12
251,251,10538,12
252,252,10554,12
253,253,10640,12
254,254,10726,9
255,255,10815,9
256,256,10983,9
257,257,11097,12
258,258,11103,9
259,259,11173,12
260,260,11434,3
261,261,11435,1
264,264,11614,1
265,265,11755,9
266,266,11764,3
267,267,11768,3
268,268,11773,5
269,269,11775,5
270,270,11785,5
271,271,11786,5
272,272,11791,2
273,273,11794,2
274,274,11803,1
275,275,11813,1
277,277,11818,15
278,278,11823,15
279,279,11825,15
280,280,11827,15
281,281,11837,2
282,282,11842,2
283,283,12028,2
284,284,12091,9
285,285,12146,3
286,286,12185,2
287,287,12256,3
288,288,12372,2
289,289,12525,9
290,290,12621,12
291,291,12745,15
292,292,12746,15
293,293,13177,1
294,294,13403,5
295,295,13404,5
296,296,13408,5
299,299,13420,3
300,300,13424,1
301,301,13430,1
302,302,13436,3
303,303,13440,3
304,304,13445,3
305,305,13525,3
306,306,13601,3
307,307,13687,3
308,308,13740,3
309,309,13786,3
310,310,13843,3
311,311,13875,3
312,312,14305,3
313,313,14754,3
314,314,14779,10
315,315,14996,5
316,316,14997,2
317,317,15003,5
318,318,15004,5
319,319,15018,5
320,320,15019,5
321,321,15024,5
322,322,15029,5
323,323,15038,3
324,324,15039,3
325,325,15229,5
326,326,15346,5
327,327,15347,5
328,328,15379,5
329,329,15500,9
330,330,15513,3
331,331,15576,12
332,332,15662,9
333,333,15740,9
334,334,15861,1
335,335,15954,1
336,336,16078,1
337,337,16173,1
338,338,16440,3
339,339,16605,11
340,340,16610,11
341,341,16614,11
342,342,16620,12
343,343,16623,12
344,344,16628,10
345,345,16630,10
346,346,16681,9
348,348,16854,12
349,349,16865,3
350,350,16893,9
351,351,16976,9
352,352,17110,3
353,353,17154,3
354,354,17226,9
355,355,17302,6
356,356,17460,6
357,357,17467,9
358,358,17548,11
359,359,17736,11
360,360,17827,11
361,361,18189,9
362,362,18190,6
363,363,18196,3
364,364,18200,3
365,365,18204,3
366,366,18209,3
367,367,18211,3
368,368,18220,3
369,369,18227,3
370,370,18229,3
371,371,18233,3
372,372,18263,12
373,373,18330,1
375,375,18373,12
378,378,18496,3
381,381,18663,9
382,382,18721,12
383,383,18759,9
384,384,18781,1
385,385,18803,9
386,386,18865,10
387,387,18941,9
388,388,18946,10
389,389,18982,3
390,390,18985,3
391,391,19329,6
392,392,19333,3
393,393,19352,9
394,394,19532,11
395,395,19536,6
396,396,19630,10
397,397,19782,3
398,398,19788,3
399,399,19789,3
401,401,19802,13
402,402,19807,13
403,403,19811,1
404,404,19816,1
405,405,19818,1
406,406,19820,1
407,407,19824,1
408,408,19831,12
410,410,19848,1
412,412,19911,1
413,413,19912,1
414,414,19996,12
416,416,20079,1
417,417,20182,3
418,418,20241,1
421,421,20317,3
424,424,20503,3
425,425,20505,3
432,432,20848,13
436,436,21436,3
439,439,21449,1
441,441,21457,1
442,442,21461,1
443,443,21465,13
444,444,21466,13
445,445,21474,13
446,446,21476,13
447,447,21482,13
448,448,21493,12
449,449,21497,12
450,450,21498,12
451,451,21503,12
453,453,21517,13
454,454,21527,13
455,455,21533,13
456,456,21555,5
457,457,21557,12
458,458,21560,2
459,459,21562,5
460,460,21570,3
461,461,21576,2
462,462,21577,3
463,463,21588,3
465,465,21664,13
466,466,21678,13
467,467,21821,13
468,468,21839,13
469,469,21842,13
470,470,21879,13
476,476,22153,13
477,477,22205,13
479,479,22311,13
480,480,22324,13
481,481,22375,13
482,482,22486,13
483,483,22495,13
485,485,22605,2
488,488,22830,12
489,489,22849,12
490,490,22876,12
491,491,22964,12
492,492,23150,2
493,493,23154,2
495,495,23160,2
497,497,23168,2
498,498,23174,12
499,499,23179,2
500,500,23180,12
501,501,23185,2
502,502,23217,5
503,503,23229,5
504,504,23346,5
505,505,23413,3
506,506,23457,2
507,507,23473,5
509,509,23540,2
511,511,23803,5
514,514,23836,3
515,515,23938,5
516,516,24019,2
517,517,24048,2
519,519,24121,2
520,520,24151,2
522,522,24422,2
523,523,24428,2
524,524,24612,2
525,525,24868,2
526,526,24907,12
527,527,24924,2
528,528,24971,2
529,529,25068,2
530,530,25130,2
531,531,25135,2
532,532,25169,12
533,533,25217,2
534,534,25335,12
535,535,25358,2
536,536,25401,2
537,537,25408,2
538,538,25469,12
540,540,25663,12
541,541,25676,2
542,542,25678,2
545,545,25931,1
547,547,26299,13
549,549,26354,13
550,550,26555,13
551,551,26559,13
552,552,26622,13
553,553,27821,1
554,554,27828,1
555,555,27833,1
556,556,27835,1
557,557,27843,9
558,558,27845,1
559,559,27850,9
560,560,27852,9
561,561,27859,3
562,562,27919,1
565,565,28095,1
566,566,28098,1
567,567,28101,3
568,568,28131,12
569,569,28163,1
570,570,28300,1
571,571,28323,3
572,572,28353,1
573,573,28397,1
574,574,28426,1
575,575,28446,1
576,576,28520,3
577,577,28541,1
578,578,28576,1
579,579,28638,1
580,580,28753,1
581,581,28769,1
582,582,28777,9
583,583,28829,1
584,584,28937,3
585,585,28963,1
586,586,29010,1
587,587,29073,1
588,588,29153,3
589,589,29175,1
590,590,29325,1
591,591,29427,9
592,592,29654,3
593,593,29658,1
594,594,29697,1
595,595,29698,10
596,596,29699,10
597,597,29701,2
598,598,29702,3
599,599,29704,2
600,600,29705,1
601,601,29706,12
602,602,29707,13
603,603,29714,15
604,604,29797,3
605,605,29834,3
606,606,29860,3
607,607,29884,3
608,608,29902,3
609,609,30063,3
610,610,30076,3
611,611,30097,3
612,612,30146,1
613,613,30165,3
614,614,30331,1
615,615,30345,9
616,616,30530,1
617,617,30537,3
618,618,30644,1
619,619,30682,3
621,621,30772,3
622,622,31083,12
623,623,31121,12
624,624,31132,12
625,625,31146,12
626,626,31188,10
627,627,31305,12
628,628,31419,13
629,629,31504,13
630,630,31570,10
631,631,31643,12
632,632,31651,10
633,633,31680,13
634,634,31763,1
635,635,31941,1
636,636,31982,1
637,637,32017,1
638,638,32154,1
639,639,32186,9
640,640,32306,1
641,641,32344,1
642,642,34742,11
643,643,36473,10
644,644,38111,1
645,645,39768,5
646,646,39827,15
647,647,44609,11
648,648,46204,3
649,649,49378,1
