-0.86473,-0.62306,-0.63946,-0.85642,-0.54782,0.33159,1.193,1.6682,1.8376,1.0211,-0.39486,-2.1161,-2.6915,-1.6957,-0.16043,1.0201,1.2395,0.77106,0.69608,1.0209,0.518,-0.22424,0.07281,0.21037,-0.17332,0.23258,1.2482,1.5119,0.39085,-1.8143,-3.4175,-2.8559,-2.1574,-2.1623,-1.1869,0.39369,1.103,0.58644,-0.20687,-0.60472,-0.4103,0.13174,1.0003,1.7136,1.7393,1.7849,1.577,1.4388,1.8908,1.107,1.2429,0.45844,-0.93856,-2.092,-1.8898,-0.73058,-0.22923,-1.0115,-1.662,-0.61223,1.2581,1.833,0.53286,-0.29085,0.33181,-0.002591,-0.83518,0.0016137,2.104,3.7935,3.6152,2.1475,0.22024,-1.2108,-1.5585,-2.1749,-2.363,-1.2216,-0.86417,-1.0423,-1.2407,-0.91648,0.63541,2.2719,2.3081,0.48176,-0.82874,-0.59418,-0.57415,0.89853,0.60176,0.63321,0.58937,0.3814,0.29591,0.59278,1.3494,1.9647,1.5157,0.28138,-1.3596,-2.8569,-2.0696,-1.4107,-0.82855,0.075737,1.6842,2.3345,1.0013,-0.60717,-0.7477,0.80551
-2.3669,-0.97907,1.6444,3.3566,3.7153,3.0472,1.3351,0.32418,0.2943,-1.4121,-1.0456,0.36857,1.2346,1.379,1.0159,0.071196,-0.77208,-0.85141,-0.68356,-0.37778,-0.37952,-0.61157,-0.21504,-0.35677,-1.5631,-1.5826,0.17232,1.3661,0.66356,-0.60271,-0.5519,0.75668,1.3733,0.46611,0.27574,1.0238,0.68624,0.3901,0.71224,0.53328,-0.11428,-0.28137,0.86953,2.7883,3.0841,0.63549,-2.2726,-4.2803,-4.17,-0.42256,-1.6932,-0.74018,1.3615,2.669,2.8564,2.3033,1.6725,1.4303,0.55369,-1.1554,-2.7661,-2.8838,-0.7337,1.5625,1.996,0.97622,0.1996,-0.25604,-1.2611,-1.3686,0.12228,0.8329,-0.96057,-3.5515,-4.4452,-3.1734,-1.3063,-0.24486,0.42238,0.9972,1.3831,0.84676,-1.2734,-2.7098,-1.1177,2.1853,3.7358,3.3794,2.0242,-1.8745,-0.68258,-1.2002,-3.1963,-2.9935,0.13704,2.8268,2.2541,0.4515,0.55903,0.88,-0.57229,-2.4968,-3.1692,-3.1734,-2.4182,-0.43485,1.8331,3.5681,4.1649,3.3294,0.83633,-1.6959
-7.5795,-3.9148,-1.7004,-0.21669,-0.026613,-1.3683,-2.636,-2.0051,-1.2273,-1.942,-1.2299,-0.79255,-0.467,-1.6202,-3.1716,-3.2919,-2.8755,-2.6993,-2.8868,-2.6816,-2.3973,-2.4357,-1.9867,-1.1325,-0.6661,-0.30935,0.23822,-0.79688,-3.0943,-3.8698,-2.8556,-1.7219,-1.2834,-0.62762,0.8048,1.3218,0.36655,-0.34719,-0.63042,-1.3947,-1.8789,-1.1662,0.29356,1.8163,2.4845,1.4173,-0.63856,-2.8195,-4.7843,-0.79637,-0.55883,0.53511,2.7611,4.1343,4.1354,3.3728,1.7754,0.8051,0.99162,0.79326,0.34703,0.64537,1.6316,2.3503,2.0586,1.0283,0.99338,1.3038,0.11335,-0.55615,0.97508,2.7708,2.6298,1.0363,-0.15905,-0.50223,-0.71432,-0.69539,0.45402,3.178,3.1138,2.4265,0.5469,-1.2073,-0.17223,2.3995,3.211,3.1232,4.4752,2.8642,1.5556,-0.10076,-1.6937,-0.81714,2.1549,4.2853,4.4193,3.4076,2.0307,1.0903,0.96987,1.4582,0.9829,-0.046367,-0.52513,-0.444,0.28714,0.75576,0.67858,0.71298,0.79181,3.5695
2.9206,2.8171,3.6459,2.7241,1.6912,1.9993,2.737,2.4454,1.8116,1.2249,0.26555,0.2757,1.0115,1.8984,1.4352,-0.27509,-1.0225,-0.36853,0.76637,1.9817,2.7845,3.0384,3.5051,3.7469,1.713,-0.77054,0.43194,3.1815,3.5282,1.9581,0.48918,-0.19204,-0.83666,-1.504,-1.9048,-2.5652,-2.3236,-0.28311,1.7628,3.0873,3.1422,1.4388,-0.058049,-0.43129,0.0012061,0.76071,0.10215,-0.90628,0.50004,0.20964,-2.0973,-2.2756,-0.52165,1.1368,1.3076,1.1155,1.423,1.1452,-0.54011,-2.0328,-2.2785,-2.1009,-1.2044,0.64567,1.9636,1.0614,-1.723,-3.8835,-3.4948,-1.8165,-0.80724,-0.82048,-1.6721,-2.7819,-4.203,-5.0791,-4.1946,-2.5608,-1.6562,-0.69181,1.0253,2.6606,3.2458,2.5845,0.95344,-0.73733,-1.3497,-1.4923,-2.6246,-0.0065752,1.0554,1.6221,0.69912,-1.845,-3.7539,-3.9918,-3.099,-1.9587,-0.56089,0.85475,0.12729,-3.1486,-2.4028,-0.20181,-0.82771,-2.2087,-1.4026,0.92787,1.5549,1.5195,1.7766,-1.6117
-0.75108,-0.14395,1.4433,1.5757,1.4419,1.4807,1.8796,2.9877,3.6932,1.5561,0.032118,0.51317,0.92112,0.17394,-1.0074,-1.2844,0.11229,0.82223,0.10873,-0.11277,0.14073,0.059805,-0.068176,0.37479,0.5335,0.8402,2.7387,4.1892,3.0189,-0.18843,-2.3981,-1.6511,-0.79572,-1.3573,-1.2646,-0.90478,-1.544,-1.6091,-0.33384,0.9998,1.7733,1.8282,1.8537,2.1062,1.9148,1.4024,0.083738,-1.4468,-1.6067,1.5731,-0.29958,-0.02775,1.28,0.65717,-0.27574,0.257,1.0175,1.9898,2.2239,0.26867,-2.0052,-2.73,-1.5482,0.66135,2.2831,1.6506,-1.5792,-4.9645,-5.7825,-3.7088,-0.44685,1.6872,1.6464,0.72284,-0.32986,-1.3107,-1.6554,-1.7573,-1.9628,-0.93916,0.68024,1.7508,1.0311,-0.50762,-1.4647,-1.2254,0.047677,0.82744,0.17282,2.0548,3.442,2.8346,0.65742,-1.4096,-2.3688,-1.9538,-0.31081,0.51434,0.0064973,-0.026659,-0.69205,-4.0153,-4.2724,-1.565,-0.82654,-1.0358,0.14727,2.1239,1.7455,0.72903,1.1653,-0.059338
0.98057,1.3992,1.6949,0.25005,-0.57015,0.96919,2.6281,1.7825,-0.44877,-1.5481,-2.0208,-1.7219,-1.2501,-1.1342,-1.8464,-2.5085,-1.1053,0.69034,1.2173,1.0049,0.69477,0.80135,0.90331,0.68826,0.5298,1.0371,2.7875,4.4559,3.7327,0.5166,-2.5563,-3.7765,-3.5079,-2.2108,-1.1588,-1.1861,-1.548,-0.99727,0.27185,1.4635,2.5963,2.2562,0.50823,-0.1793,0.42894,0.97581,0.12928,-1.1735,-0.85699,-1.2415,-1.589,-1.1727,0.3373,1.4616,0.87253,0.44531,1.3172,1.6817,0.36029,-0.45646,0.58641,0.84732,-0.13126,0.60429,2.7488,2.5,-0.66027,-2.7281,-2.2867,-1.5003,-0.40911,0.13457,-1.2792,-2.2635,-1.8515,-1.2708,-0.96229,-0.52068,-0.73166,-2.8874,-0.78916,0.84464,1.2096,1.7602,1.6407,0.89118,1.3382,1.7585,0.83953,2.8948,4.3655,5.0321,2.5111,-2.0828,-4.702,-4.5546,-3.1081,-1.1869,0.88368,2.2268,1.1273,-1.9237,-0.83303,0.29071,-1.395,-2.7193,-0.21284,2.6964,1.6069,0.073014,1.1286,1.8528
7.5705,2.2575,0.22897,0.92806,1.9934,2.3616,0.99105,-1.6584,-0.55882,7.8209,6.3356,2.1123,-2.592,-3.3987,0.4378,3.3364,2.5885,2.1834,2.5898,1.0081,1.1752,5.6444,7.6406,3.5032,-0.49531,-0.7227,0.46352,1.0235,0.29954,-0.48362,-0.41966,0.0044524,0.53659,0.16094,-0.84713,-0.34876,0.073442,-0.15053,1.445,4.3187,5.0241,1.0596,-3.6696,-3.9842,-0.015233,4.1775,4.3813,0.93462,-1.0324,1.9718,2.0997,1.5023,-0.88282,-4.5432,-7.9778,-8.9472,-7.4655,-5.5058,-3.5568,-0.29106,3.319,4.0734,1.9943,0.15858,-1.4357,-2.8519,-1.139,2.3335,3.9469,4.2922,4.3053,3.085,0.8302,-1.7754,-3.2379,-2.3964,-1.4336,-3.82,-9.2557,-11.716,-5.2916,-0.45911,1.0551,2.7337,4.457,4.8175,5.3612,3.8561,-2.189,-5.3304,-3.8801,-3.3618,-3.8808,-4.4208,-4.7992,-4.7859,-4.1117,-3.3592,-1.9556,0.93012,1.7699,-0.85778,-2.5258,-3.404,-4.4825,-3.3187,0.77507,3.7772,3.3612,4.0449,5.6982,2.3032
3.2469,4.2543,4.5407,2.7891,1.3298,2.4422,2.7894,-1.0967,-6.1276,-6.2696,-4.2741,-2.5984,-0.78166,1.0417,0.64998,-1.9238,-2.1878,1.2698,4.9196,5.1781,2.7362,1.421,1.7496,1.4751,0.60885,-0.10087,0.16342,2.452,4.4897,3.8997,1.1291,-3.5289,-6.4514,-4.075,-1.196,-1.6344,-1.7845,-0.063402,1.0941,1.6241,1.8779,0.13573,-2.0164,-1.7115,-0.3019,0.25613,-0.29813,0.54717,3.4673,-4.5451,-5.5301,-4.5596,-1.4221,2.9971,4.3862,2.6148,1.3237,0.57212,-0.47007,-0.57475,-0.070211,-0.31579,-0.57833,0.5721,2.4861,2.719,1.0845,0.48867,0.85142,0.23415,-0.072128,-0.80303,-3.3863,-5.4812,-6.1434,-5.4073,-3.3197,-0.67643,0.42118,-2.3233,0.31877,3.1136,3.952,4.0696,2.7907,-0.71025,-2.3887,-1.9691,-2.3409,0.11173,2.2755,3.9563,3.2785,0.26864,-2.2565,-3.5806,-4.0029,-3.1513,-0.64369,2.4725,3.322,2.2754,4.0942,3.3849,-0.13618,-2.617,-2.2212,-2.0787,-3.3533,-3.001,-1.3512,-1.33
5.4563,4.2177,2.7366,1.4853,0.50032,-0.47104,-1.8692,-3.8585,-4.8891,0.028208,2.7269,2.412,0.37145,-0.29119,0.63979,1.1981,1.3266,2.1216,2.3074,0.57136,-0.22373,1.2564,1.7438,0.013439,-0.76556,0.38568,1.1183,1.6257,2.2227,2.4557,2.3343,0.65907,-0.65122,0.68152,1.6118,0.64967,-0.47715,-0.85723,-0.45631,0.27678,0.36214,-1.1368,-2.4693,-2.2042,-0.9991,0.1389,-0.62223,-2.3834,-1.8594,0.24006,-0.065048,-0.5443,-1.057,-0.67324,-0.81518,-1.4057,-0.74908,0.22804,-0.10299,-0.67995,-0.20133,0.19687,-0.13885,-0.36703,-0.77248,-1.718,-1.6715,0.77322,3.5067,4.294,3.5368,1.8814,0.16226,-1.6558,-2.8969,-2.1925,-0.96945,-1.2783,-2.6587,-3.895,-2.9727,-2.198,-1.5687,-0.098055,1.0859,1.1832,1.7155,1.2406,-1.2661,-1.8526,-0.65891,-0.65324,-1.5529,-1.3807,-0.47881,-1.0881,-1.7556,-1.1491,-0.49296,0.10641,-0.14601,-1.1022,0.2294,-0.092307,-1.2578,-1.1832,-0.28798,0.13412,-0.097867,0.12839,0.47857,-0.52828
3.0666,1.9731,2.0679,2.1085,1.3698,0.46838,-1.6827,-4.5844,-4.9932,0.42783,1.8926,0.84024,-1.6084,-1.9768,0.2068,1.3143,1.3232,2.7945,3.4279,0.93613,-1.0163,0.28765,1.6847,0.2844,-1.1216,-0.25606,0.26654,-0.68069,-0.9428,0.35999,1.0489,-0.76043,-1.8408,0.12068,1.4636,1.1126,0.6996,0.5347,1.0028,1.067,-0.099162,-2.1799,-3.698,-2.7202,-0.54416,0.87551,0.82389,-0.072333,-0.10147,-1.1887,-0.81027,-0.29796,0.20047,0.43963,-0.54496,-1.6721,-1.7558,-1.5714,-1.4774,-0.058653,2.2576,2.8016,1.743,1.1403,0.45996,-0.83994,-0.42093,2.1396,3.14,1.7379,0.65844,-0.03543,-0.45031,-0.36466,-0.64539,-0.42966,-0.30263,-1.5715,-3.0393,-3.3224,-0.81465,0.73835,0.99667,1.0354,0.21829,-0.80422,-0.38868,0.040606,-0.4991,-1.3141,-1.1271,-0.36922,0.43911,0.16799,-0.53846,-1.1528,-1.5974,-0.90376,0.7908,2.053,2.2338,2.5676,2.8057,0.21774,-2.3442,-2.9874,-1.8638,-1.2207,-1.7223,-1.565,-0.73916,-0.099106
0.35203,0.63405,0.064332,-0.72887,-0.76154,-0.13017,-0.93988,-3.0933,-4.4113,-0.97808,0.70494,-0.17203,-2.3699,-3.3392,-2.4374,-0.99228,0.47272,1.6425,1.4225,-0.10145,-0.8671,-0.10442,-0.10111,-1.8092,-2.5146,-2.226,-2.0665,-0.40993,1.4003,1.6818,0.89973,-1.0637,-1.7841,0.30909,1.5234,0.52946,-0.078664,0.12802,0.2127,0.19341,-0.14533,-1.0673,-1.5372,-1.0345,0.025899,0.67812,-0.62938,-2.1638,-1.6524,-1.0768,-0.62217,-0.46844,0.31028,1.6012,1.8616,1.2631,0.39738,-0.53008,-0.7684,0.13962,1.3751,1.9454,1.4744,0.30159,-0.90415,-1.5693,-0.37345,2.6699,4.6297,4.5938,3.8565,2.1646,-0.1404,-1.968,-2.1998,-0.60919,0.64805,0.31103,-1.3308,-3.61,-1.4812,0.35576,1.2674,2.2382,2.7345,1.9039,1.2417,0.87335,0.36272,-0.048769,0.79513,1.1793,0.83004,0.66695,0.51465,-0.34577,-0.52444,0.60181,1.5433,1.9435,2.0985,2.4965,3.2594,1.2741,-0.74931,-1.3833,-0.74212,-0.77117,-2.2771,-3.0156,-1.3761,2.4029
-0.071422,-0.97338,-1.4881,-1.049,-0.59104,-0.38279,-0.15028,-0.7352,-2.023,-1.4446,0.034843,0.8014,1.1924,0.40166,-1.4319,-2.1247,-1.4681,0.070022,1.0412,-0.32406,-2.2717,-2.4323,-1.1861,0.3523,2.1325,3.2062,1.9229,0.20872,0.05088,-0.33262,-2.1002,-4.5431,-4.7334,-1.5732,1.0917,1.6163,2.1589,2.6285,1.7809,0.62689,0.22578,-0.087903,-0.79875,-0.99933,-1.1485,-2.4215,-3.1003,-1.6778,-0.57999,-1.3389,0.28263,1.7886,2.8531,3.072,1.431,-0.80487,-1.428,-0.54624,0.28131,-0.60665,-1.6472,-0.74255,0.328,0.67424,0.74435,0.1513,-0.36863,-0.24183,-0.044566,0.53996,1.3127,1.3469,1.5,1.6876,1.3829,1.7464,1.8876,0.20055,-1.5938,0.0455,0.90753,0.65395,-0.27639,-0.50668,-0.028318,-0.1626,-0.55582,-0.51822,0.038937,1.1688,1.1383,0.98611,0.50903,0.19661,0.17952,-0.46152,-1.8464,-1.987,-0.48614,0.39555,0.90433,2.6193,2.9916,0.63346,-0.69753,-0.98247,-1.3514,-0.95882,0.27197,0.70926,0.50709,1.2815
